sigle;session;section;mode;jour;heure_debut;heure_fin
GMC-2006;A25;A;P;4;15:30;17:20
GMC-2006;A24;A;P;2;13:30;15:20
GMC-2006;A24;A;P;3;08:30;10:20
GMC-2006;A24;A;P;4;15:30;17:20
GMC-2006;A20;;;;;
GMC-2006;A21;;;;;
GMC-2006;A22;;;;;
GMC-2006;A23;;;;;
GMC-2006;A27;;;;;
GMC-2006;A28;;;;;
GMC-2006;A29;;;;;
GMC-2006;A30;;;;;
GMC-2006;A31;;;;;
GMC-2007;H26;A;P;1;14:30;16:20
GMC-2007;H26;A;P;1;16:30;18:20
GMC-2007;H26;A;P;3;13:30;15:20
GMC-2007;H26;B;P;1;14:30;16:20
GMC-2007;H26;B;P;3;08:30;10:20
GMC-2007;H26;B;P;3;13:30;15:20
GMC-2007;H25;A;P;1;14:30;16:20
GMC-2007;H25;A;P;1;16:30;18:20
GMC-2007;H25;A;P;3;13:30;15:20
GMC-2007;H25;B;P;1;14:30;16:20
GMC-2007;H25;B;P;3;08:30;10:20
GMC-2007;H25;B;P;3;13:30;15:20
GMC-2007;H21;;;;;
GMC-2007;H22;;;;;
GMC-2007;H23;;;;;
GMC-2007;H24;;;;;
GMC-2007;H27;;;;;
GMC-2007;H28;;;;;
GMC-2007;H29;;;;;
GMC-2007;H30;;;;;
GMC-2007;H31;;;;;
GMC-2008;H26;A;P;2;13:30;15:20
GMC-2008;H26;A;P;3;10:30;12:20
GMC-2008;H25;A;P;2;13:30;15:20
GMC-2008;H25;A;P;3;10:30;12:20
GMC-2008;H21;;;;;
GMC-2008;H22;;;;;
GMC-2008;H23;;;;;
GMC-2008;H24;;;;;
GMC-2008;H27;;;;;
GMC-2008;H28;;;;;
GMC-2008;H29;;;;;
GMC-2008;H30;;;;;
GMC-2008;H31;;;;;
GMC-2024;A26;A;P;5;08:30;12:20
GMC-2024;A26;B;P;4;11:30;15:20
GMC-2024;A25;A;P;5;08:30;11:20
GMC-2024;A24;A;P;5;08:30;11:20
GMC-2024;A20;;;;;
GMC-2024;A21;;;;;
GMC-2024;A22;;;;;
GMC-2024;A23;;;;;
GMC-2024;A27;;;;;
GMC-2024;A28;;;;;
GMC-2024;A29;;;;;
GMC-2024;A30;;;;;
GMC-2024;A31;;;;;
GMC-2024;H23;;;;;
GMC-2024;H24;;;;;
GMC-2025;H26;A;P;1;10:30;11:20
GMC-2025;H26;A;P;1;12:30;14:20
GMC-2025;H26;B;P;1;10:30;11:20
GMC-2025;H26;B;P;2;08:30;10:20
GMC-2025;H26;C;P;1;10:30;11:20
GMC-2025;H26;C;P;4;11:30;13:20
GMC-2025;H25;A;P;4;08:30;11:20
GMC-2025;A22;;;;;
GMC-2025;A23;;;;;
GMC-2025;A24;;;;;
GMC-2025;H21;;;;;
GMC-2025;H22;;;;;
GMC-2025;H23;;;;;
GMC-2025;H24;;;;;
GMC-2025;H27;;;;;
GMC-2025;H28;;;;;
GMC-2025;H29;;;;;
GMC-2025;H30;;;;;
GMC-2025;H31;;;;;
GMC-2580;A26;;;;;
GMC-2580;E26;;;;;
GMC-2580;H26;;;;;
GMC-2580;A20;;;;;
GMC-2580;A21;;;;;
GMC-2580;A22;;;;;
GMC-2580;A23;;;;;
GMC-2580;A24;;;;;
GMC-2580;A25;;;;;
GMC-2580;A27;;;;;
GMC-2580;A28;;;;;
GMC-2580;A29;;;;;
GMC-2580;A30;;;;;
GMC-2580;A31;;;;;
GMC-2580;E21;;;;;
GMC-2580;E22;;;;;
GMC-2580;E23;;;;;
GMC-2580;E24;;;;;
GMC-2580;E25;;;;;
GMC-2580;E27;;;;;
GMC-2580;E28;;;;;
GMC-2580;E29;;;;;
GMC-2580;E30;;;;;
GMC-2580;E31;;;;;
GMC-2580;H21;;;;;
GMC-2580;H22;;;;;
GMC-2580;H23;;;;;
GMC-2580;H24;;;;;
GMC-2580;H25;;;;;
GMC-2580;H27;;;;;
GMC-2580;H28;;;;;
GMC-2580;H29;;;;;
GMC-2580;H30;;;;;
GMC-2580;H31;;;;;
GMC-3000;H26;A;P;1;08:30;10:20
GMC-3000;H26;A;P;4;13:30;15:20
GMC-3000;H25;A;P;1;08:30;10:20
GMC-3000;H25;A;P;3;08:30;10:20
GMC-3000;H21;;;;;
GMC-3000;H22;;;;;
GMC-3000;H23;;;;;
GMC-3000;H24;;;;;
GMC-3000;H27;;;;;
GMC-3000;H28;;;;;
GMC-3000;H29;;;;;
GMC-3000;H30;;;;;
GMC-3000;H31;;;;;
GMC-3002;A26;A;P;1;13:30;15:20
GMC-3002;A26;A;P;1;15:30;17:20
GMC-3002;A26;A;P;3;10:30;12:20
GMC-3002;A26;B;P;1;13:30;15:20
GMC-3002;A26;B;P;1;17:30;19:20
GMC-3002;A26;B;P;3;10:30;12:20
GMC-3002;A26;C;P;1;13:30;15:20
GMC-3002;A26;C;P;1;19:30;21:20
GMC-3002;A26;C;P;3;10:30;12:20
GMC-3002;A26;D;P;1;13:30;15:20
GMC-3002;A26;D;P;2;15:30;17:20
GMC-3002;A26;D;P;3;10:30;12:20
GMC-3002;A26;E;P;1;13:30;15:20
GMC-3002;A26;E;P;2;17:30;19:20
GMC-3002;A26;E;P;3;10:30;12:20
GMC-3002;A26;F;P;1;13:30;15:20
GMC-3002;A26;F;P;2;19:30;21:20
GMC-3002;A26;F;P;3;10:30;12:20
GMC-3002;A25;A;P;1;13:30;15:20
GMC-3002;A25;A;P;1;15:30;18:20
GMC-3002;A25;A;P;3;10:30;12:20
GMC-3002;A25;B;P;1;13:30;15:20
GMC-3002;A25;B;P;2;15:30;18:20
GMC-3002;A25;B;P;3;10:30;12:20
GMC-3002;A25;C;P;1;13:30;15:20
GMC-3002;A25;C;P;2;18:30;21:20
GMC-3002;A25;C;P;3;10:30;12:20
GMC-3002;A25;D;P;1;13:30;15:20
GMC-3002;A25;D;P;1;18:30;21:20
GMC-3002;A25;D;P;3;10:30;12:20
GMC-3002;A24;A;P;1;13:30;15:20
GMC-3002;A24;A;P;1;15:30;18:20
GMC-3002;A24;A;P;3;10:30;12:20
GMC-3002;A24;B;P;1;13:30;15:20
GMC-3002;A24;B;P;2;15:30;18:20
GMC-3002;A24;B;P;3;10:30;12:20
GMC-3002;A24;C;P;1;13:30;15:20
GMC-3002;A24;C;P;2;18:30;21:20
GMC-3002;A24;C;P;3;10:30;12:20
GMC-3002;A24;D;P;1;13:30;15:20
GMC-3002;A24;D;P;1;18:30;21:20
GMC-3002;A24;D;P;3;10:30;12:20
GMC-3002;A20;;;;;
GMC-3002;A21;;;;;
GMC-3002;A22;;;;;
GMC-3002;A23;;;;;
GMC-3002;A27;;;;;
GMC-3002;A28;;;;;
GMC-3002;A29;;;;;
GMC-3002;A30;;;;;
GMC-3002;A31;;;;;
GMC-3002;E25;;;;;
GMC-3003;A26;A;P;3;15:30;17:20
GMC-3003;A26;A;P;5;13:30;15:20
GMC-3003;H26;A;P;2;10:30;12:20
GMC-3003;H26;A;P;5;08:30;10:20
GMC-3003;H25;A;P;2;10:30;12:20
GMC-3003;H25;A;P;5;08:30;10:20
GMC-3003;A20;;;;;
GMC-3003;A21;;;;;
GMC-3003;A27;;;;;
GMC-3003;A28;;;;;
GMC-3003;A29;;;;;
GMC-3003;A30;;;;;
GMC-3003;A31;;;;;
GMC-3003;H21;;;;;
GMC-3003;H22;;;;;
GMC-3003;H23;;;;;
GMC-3003;H24;;;;;
GMC-3005;A26;H;H;2;10:30;12:20
GMC-3005;A26;H;H;3;13:30;15:20
GMC-3005;A25;H;H;2;10:30;12:20
GMC-3005;A25;H;H;3;13:30;15:20
GMC-3005;A24;H;H;2;10:30;12:20
GMC-3005;A24;H;H;3;13:30;15:20
GMC-3005;A20;;;;;
GMC-3005;A21;;;;;
GMC-3005;A22;;;;;
GMC-3005;A23;;;;;
GMC-3005;A27;;;;;
GMC-3005;A28;;;;;
GMC-3005;A29;;;;;
GMC-3005;A30;;;;;
GMC-3005;A31;;;;;
GMC-3006;H26;A;P;4;11:30;13:20
GMC-3006;H26;A;P;5;10:30;12:20
GMC-3006;H26;B;P;2;15:30;17:20
GMC-3006;H26;B;P;5;10:30;12:20
GMC-3006;H26;C;P;3;08:30;10:20
GMC-3006;H26;C;P;5;10:30;12:20
GMC-3006;H26;D;P;3;15:30;17:20
GMC-3006;H26;D;P;5;10:30;12:20
GMC-3006;H26;E;P;2;13:30;15:20
GMC-3006;H26;E;P;5;10:30;12:20
GMC-3006;H25;A;P;4;11:30;13:20
GMC-3006;H25;A;P;5;10:30;12:20
GMC-3006;H25;B;P;2;15:30;17:20
GMC-3006;H25;B;P;5;10:30;12:20
GMC-3006;H25;C;P;3;08:30;10:20
GMC-3006;H25;C;P;5;10:30;12:20
GMC-3006;H25;D;P;3;15:30;17:20
GMC-3006;H25;D;P;5;10:30;12:20
GMC-3006;H25;E;P;2;13:30;15:20
GMC-3006;H25;E;P;5;10:30;12:20
GMC-3006;H21;;;;;
GMC-3006;H22;;;;;
GMC-3006;H23;;;;;
GMC-3006;H24;;;;;
GMC-3006;H27;;;;;
GMC-3006;H28;;;;;
GMC-3006;H29;;;;;
GMC-3006;H30;;;;;
GMC-3006;H31;;;;;
GMC-3009;A26;;;;;
GMC-3009;A25;;;;;
GMC-3009;A24;;;;;
GMC-3009;A20;;;;;
GMC-3009;A21;;;;;
GMC-3009;A22;;;;;
GMC-3009;A23;;;;;
GMC-3009;A27;;;;;
GMC-3009;A28;;;;;
GMC-3009;A29;;;;;
GMC-3009;A30;;;;;
GMC-3009;A31;;;;;
GMC-3012;A26;A;P;1;15:30;17:20
GMC-3012;A26;A;P;3;15:30;17:20
GMC-3012;A25;A;P;1;15:30;17:20
GMC-3012;A25;A;P;3;15:30;17:20
GMC-3012;A24;A;P;1;15:30;17:20
GMC-3012;A24;A;P;3;15:30;17:20
GMC-3012;A20;;;;;
GMC-3012;A21;;;;;
GMC-3012;A22;;;;;
GMC-3012;A23;;;;;
GMC-3012;A27;;;;;
GMC-3012;A28;;;;;
GMC-3012;A29;;;;;
GMC-3012;A30;;;;;
GMC-3012;A31;;;;;
GMC-3015;H26;A;P;2;08:30;10:20
GMC-3015;H26;A;P;3;08:30;10:20
GMC-3015;H25;A;P;2;08:30;10:20
GMC-3015;H25;A;P;3;08:30;10:20
GMC-3015;H21;;;;;
GMC-3015;H22;;;;;
GMC-3015;H23;;;;;
GMC-3015;H24;;;;;
GMC-3015;H27;;;;;
GMC-3015;H28;;;;;
GMC-3015;H29;;;;;
GMC-3015;H30;;;;;
GMC-3015;H31;;;;;
GMC-3016;A26;H;H;1;08:30;12:20
GMC-3016;A25;A;P;1;08:30;12:20
GMC-3016;A25;A;P;1;09:30;12:20
GMC-3016;A24;A;P;1;17:30;20:20
GMC-3016;A20;;;;;
GMC-3016;A21;;;;;
GMC-3016;A22;;;;;
GMC-3016;A23;;;;;
GMC-3016;A27;;;;;
GMC-3016;A28;;;;;
GMC-3016;A29;;;;;
GMC-3016;A30;;;;;
GMC-3016;A31;;;;;
GMC-3020;A26;A;P;1;13:30;15:20
GMC-3020;E26;A;P;1;08:30;11:20
GMC-3020;E26;A;P;1;08:30;12:20
GMC-3020;H26;A;P;1;13:30;15:20
GMC-3020;A20;;;;;
GMC-3020;A21;;;;;
GMC-3020;A22;;;;;
GMC-3020;A23;;;;;
GMC-3020;A24;;;;;
GMC-3020;A25;;;;;
GMC-3020;A27;;;;;
GMC-3020;A28;;;;;
GMC-3020;A29;;;;;
GMC-3020;A30;;;;;
GMC-3020;A31;;;;;
GMC-3020;E21;;;;;
GMC-3020;E22;;;;;
GMC-3020;E23;;;;;
GMC-3020;E24;;;;;
GMC-3020;E25;;;;;
GMC-3020;E27;;;;;
GMC-3020;E28;;;;;
GMC-3020;E29;;;;;
GMC-3020;E30;;;;;
GMC-3020;E31;;;;;
GMC-3020;H21;;;;;
GMC-3020;H22;;;;;
GMC-3020;H23;;;;;
GMC-3020;H24;;;;;
GMC-3020;H25;;;;;
GMC-3020;H27;;;;;
GMC-3020;H28;;;;;
GMC-3020;H29;;;;;
GMC-3020;H30;;;;;
GMC-3020;H31;;;;;
GMC-3024;A26;A;P;4;08:30;11:20
GMC-3024;A25;A;P;4;08:30;11:20
GMC-3024;A24;A;P;4;08:30;11:20
GMC-3024;A20;;;;;
GMC-3024;A21;;;;;
GMC-3024;A22;;;;;
GMC-3024;A23;;;;;
GMC-3024;A27;;;;;
GMC-3024;A28;;;;;
GMC-3024;A29;;;;;
GMC-3024;A30;;;;;
GMC-3024;A31;;;;;
GMC-3024;H23;;;;;
GMC-3024;H24;;;;;
GMC-3025;A26;A;P;4;11:30;14:20
GMC-3025;H26;A;P;4;08:30;11:20
GMC-3025;A25;A;P;4;11:30;14:20
GMC-3025;A20;;;;;
GMC-3025;A21;;;;;
GMC-3025;A22;;;;;
GMC-3025;A23;;;;;
GMC-3025;A24;;;;;
GMC-3025;A27;;;;;
GMC-3025;A28;;;;;
GMC-3025;A29;;;;;
GMC-3025;A30;;;;;
GMC-3025;A31;;;;;
GMC-3025;H21;;;;;
GMC-3025;H22;;;;;
GMC-3025;H23;;;;;
GMC-3025;H24;;;;;
GMC-3025;H25;;;;;
GMC-3025;H27;;;;;
GMC-3025;H28;;;;;
GMC-3025;H29;;;;;
GMC-3025;H30;;;;;
GMC-3025;H31;;;;;
GMC-3034;A26;A;P;5;08:30;11:20
GMC-3034;H26;A;P;5;08:30;11:20
GMC-3034;A25;A;P;5;08:30;11:20
GMC-3034;A20;;;;;
GMC-3034;A21;;;;;
GMC-3034;A22;;;;;
GMC-3034;A23;;;;;
GMC-3034;A24;;;;;
GMC-3034;A27;;;;;
GMC-3034;A28;;;;;
GMC-3034;A29;;;;;
GMC-3034;A30;;;;;
GMC-3034;A31;;;;;
GMC-3034;E27;;;;;
GMC-3034;H21;;;;;
GMC-3034;H22;;;;;
GMC-3034;H23;;;;;
GMC-3034;H24;;;;;
GMC-3034;H25;;;;;
GMC-3034;H27;;;;;
GMC-3034;H28;;;;;
GMC-3034;H29;;;;;
GMC-3034;H30;;;;;
GMC-3034;H31;;;;;
GMC-3035;A26;A;P;5;11:30;14:20
GMC-3035;H26;A;P;5;11:30;14:20
GMC-3035;A25;A;P;5;11:30;14:20
GMC-3035;A20;;;;;
GMC-3035;A21;;;;;
GMC-3035;A22;;;;;
GMC-3035;A23;;;;;
GMC-3035;A24;;;;;
GMC-3035;A27;;;;;
GMC-3035;A28;;;;;
GMC-3035;A29;;;;;
GMC-3035;A30;;;;;
GMC-3035;A31;;;;;
GMC-3035;E27;;;;;
GMC-3035;H21;;;;;
GMC-3035;H22;;;;;
GMC-3035;H23;;;;;
GMC-3035;H24;;;;;
GMC-3035;H25;;;;;
GMC-3035;H27;;;;;
GMC-3035;H28;;;;;
GMC-3035;H29;;;;;
GMC-3035;H30;;;;;
GMC-3035;H31;;;;;
GMC-3300;A26;A;P;2;10:30;12:20
GMC-3300;A26;A;P;4;13:30;17:20
GMC-3300;A25;A;P;2;10:30;12:20
GMC-3300;A25;A;P;4;13:30;17:20
GMC-3300;A24;A;P;2;10:30;12:20
GMC-3300;A24;A;P;4;13:30;17:20
GMC-3300;A20;;;;;
GMC-3300;A21;;;;;
GMC-3300;A22;;;;;
GMC-3300;A23;;;;;
GMC-3300;A27;;;;;
GMC-3300;A28;;;;;
GMC-3300;A29;;;;;
GMC-3300;A30;;;;;
GMC-3300;A31;;;;;
GMC-3351;H26;A;P;1;10:30;12:20
GMC-3351;H26;A;P;3;13:30;15:20
GMC-3351;H25;A;P;1;10:30;12:20
GMC-3351;H25;A;P;3;13:30;15:20
GMC-3351;H21;;;;;
GMC-3351;H22;;;;;
GMC-3351;H23;;;;;
GMC-3351;H24;;;;;
GMC-3351;H27;;;;;
GMC-3351;H28;;;;;
GMC-3351;H29;;;;;
GMC-3351;H30;;;;;
GMC-3351;H31;;;;;
GMC-3550;A26;;;;;
GMC-3550;E26;;;;;
GMC-3550;H26;;;;;
GMC-3550;A20;;;;;
GMC-3550;A21;;;;;
GMC-3550;A22;;;;;
GMC-3550;A23;;;;;
GMC-3550;A24;;;;;
GMC-3550;A27;;;;;
GMC-3550;A28;;;;;
GMC-3550;A29;;;;;
GMC-3550;A30;;;;;
GMC-3550;A31;;;;;
GMC-3550;E21;;;;;
GMC-3550;E22;;;;;
GMC-3550;E23;;;;;
GMC-3550;E24;;;;;
GMC-3550;E25;;;;;
GMC-3550;E27;;;;;
GMC-3550;E28;;;;;
GMC-3550;E29;;;;;
GMC-3550;E30;;;;;
GMC-3550;E31;;;;;
GMC-3550;H21;;;;;
GMC-3550;H22;;;;;
GMC-3550;H23;;;;;
GMC-3550;H24;;;;;
GMC-3550;H25;;;;;
GMC-3550;H27;;;;;
GMC-3550;H28;;;;;
GMC-3550;H29;;;;;
GMC-3550;H30;;;;;
GMC-3550;H31;;;;;
GMC-3551;A26;;;;;
GMC-3551;E26;;;;;
GMC-3551;H26;;;;;
GMC-3551;A20;;;;;
GMC-3551;A21;;;;;
GMC-3551;A22;;;;;
GMC-3551;A23;;;;;
GMC-3551;A24;;;;;
GMC-3551;A27;;;;;
GMC-3551;A28;;;;;
GMC-3551;A29;;;;;
GMC-3551;A30;;;;;
GMC-3551;A31;;;;;
GMC-3551;E21;;;;;
GMC-3551;E22;;;;;
GMC-3551;E23;;;;;
GMC-3551;E24;;;;;
GMC-3551;E25;;;;;
GMC-3551;E27;;;;;
GMC-3551;E28;;;;;
GMC-3551;E29;;;;;
GMC-3551;E30;;;;;
GMC-3551;E31;;;;;
GMC-3551;H21;;;;;
GMC-3551;H22;;;;;
GMC-3551;H23;;;;;
GMC-3551;H24;;;;;
GMC-3551;H25;;;;;
GMC-3551;H27;;;;;
GMC-3551;H28;;;;;
GMC-3551;H29;;;;;
GMC-3551;H30;;;;;
GMC-3551;H31;;;;;
GMC-4048;A26;A;P;1;10:30;12:20
GMC-4048;A26;A;P;3;08:30;10:20
GMC-4048;A25;A;P;1;10:30;12:20
GMC-4048;A25;A;P;3;08:30;10:20
GMC-4048;A24;A;P;1;10:30;12:20
GMC-4048;A24;A;P;3;08:30;10:20
GMC-4048;A20;;;;;
GMC-4048;A21;;;;;
GMC-4048;A22;;;;;
GMC-4048;A23;;;;;
GMC-4048;A27;;;;;
GMC-4048;A28;;;;;
GMC-4048;A29;;;;;
GMC-4048;A30;;;;;
GMC-4048;A31;;;;;
GMC-4054;A26;A;P;2;13:30;15:20
GMC-4054;A26;A;P;3;08:30;10:20
GMC-4054;A25;A;P;2;13:30;15:20
GMC-4054;A25;A;P;3;08:30;10:20
GMC-4054;A24;A;P;2;13:30;15:20
GMC-4054;A24;A;P;3;08:30;10:20
GMC-4054;A20;;;;;
GMC-4054;A21;;;;;
GMC-4054;A22;;;;;
GMC-4054;A23;;;;;
GMC-4054;A27;;;;;
GMC-4054;A28;;;;;
GMC-4054;A29;;;;;
GMC-4054;A30;;;;;
GMC-4054;A31;;;;;
GMC-4055;H26;A;P;2;17:30;20:20
GMC-4055;H25;A;P;2;17:30;20:20
GMC-4055;H21;;;;;
GMC-4055;H22;;;;;
GMC-4055;H23;;;;;
GMC-4055;H24;;;;;
GMC-4055;H27;;;;;
GMC-4055;H28;;;;;
GMC-4055;H29;;;;;
GMC-4055;H30;;;;;
GMC-4055;H31;;;;;
GMC-4100;H26;A;P;2;13:30;15:20
GMC-4100;H26;A;P;3;10:30;12:20
GMC-4100;H25;A;P;2;13:30;15:20
GMC-4100;H25;A;P;3;10:30;12:20
GMC-4100;H21;;;;;
GMC-4100;H22;;;;;
GMC-4100;H23;;;;;
GMC-4100;H24;;;;;
GMC-4100;H27;;;;;
GMC-4100;H28;;;;;
GMC-4100;H29;;;;;
GMC-4100;H30;;;;;
GMC-4100;H31;;;;;
GMC-4150;A25;A;P;2;15:30;17:20
GMC-4150;A25;A;P;4;14:30;16:20
GMC-4150;A24;A;P;2;15:30;17:20
GMC-4150;A24;A;P;4;14:30;16:20
GMC-4150;A20;;;;;
GMC-4150;A21;;;;;
GMC-4150;A22;;;;;
GMC-4150;A23;;;;;
GMC-4150;A26;;;;;
GMC-4150;A27;;;;;
GMC-4150;A28;;;;;
GMC-4150;A29;;;;;
GMC-4150;A30;;;;;
GMC-4150;H23;;;;;
GMC-4151;H22;A;P;2;08:30;10:20
GMC-4151;H22;A;P;4;15:30;17:20
GMC-4151;H21;;;;;
GMC-4151;H23;;;;;
GMC-4151;H24;;;;;
GMC-4151;H25;;;;;
GMC-4151;H26;;;;;
GMC-4151;H27;;;;;
GMC-4200;H26;A;P;2;08:30;10:20
GMC-4200;H26;A;P;3;08:30;10:20
GMC-4200;H25;A;P;2;08:30;10:20
GMC-4200;H25;A;P;3;08:30;10:20
GMC-4200;H21;;;;;
GMC-4200;H22;;;;;
GMC-4200;H23;;;;;
GMC-4200;H24;;;;;
GMC-4200;H27;;;;;
GMC-4200;H28;;;;;
GMC-4200;H29;;;;;
GMC-4200;H30;;;;;
GMC-4200;H31;;;;;
GMC-4201;H26;A;P;2;08:30;10:20
GMC-4201;H26;A;P;2;10:30;12:20
GMC-4201;H26;A;P;3;15:30;17:20
GMC-4201;H25;A;P;2;08:30;10:20
GMC-4201;H25;A;P;2;10:30;12:20
GMC-4201;H25;A;P;3;15:30;17:20
GMC-4201;H21;;;;;
GMC-4201;H22;;;;;
GMC-4201;H23;;;;;
GMC-4201;H24;;;;;
GMC-4201;H27;;;;;
GMC-4201;H28;;;;;
GMC-4201;H29;;;;;
GMC-4201;H30;;;;;
GMC-4201;H31;;;;;
GMC-4202;A26;A;P;2;08:30;10:20
GMC-4202;A26;A;P;3;15:30;18:20
GMC-4202;A25;A;P;2;08:30;10:20
GMC-4202;A25;A;P;3;15:30;18:20
GMC-4202;A24;A;P;2;08:30;10:20
GMC-4202;A24;A;P;3;15:30;18:20
GMC-4202;A20;;;;;
GMC-4202;A21;;;;;
GMC-4202;A22;;;;;
GMC-4202;A23;;;;;
GMC-4202;A27;;;;;
GMC-4202;A28;;;;;
GMC-4202;A29;;;;;
GMC-4202;A30;;;;;
GMC-4202;A31;;;;;
GMC-4250;A26;H;H;3;13:30;15:20
GMC-4250;A25;H;H;3;13:30;15:20
GMC-4250;A24;H;H;3;13:30;15:20
GMC-4250;A20;;;;;
GMC-4250;A21;;;;;
GMC-4250;A22;;;;;
GMC-4250;A23;;;;;
GMC-4250;A27;;;;;
GMC-4250;A28;;;;;
GMC-4250;A29;;;;;
GMC-4250;A30;;;;;
GMC-4250;A31;;;;;
GMC-4350;A26;A;P;2;15:30;17:20
GMC-4350;A26;A;P;4;14:30;16:20
GMC-4350;H25;A;P;2;13:30;15:20
GMC-4350;H25;A;P;3;10:30;12:20
GMC-4350;H24;A;P;2;13:30;15:20
GMC-4350;H24;A;P;3;10:30;12:20
GMC-4350;A20;;;;;
GMC-4350;A21;;;;;
GMC-4350;A22;;;;;
GMC-4350;A23;;;;;
GMC-4350;A24;;;;;
GMC-4350;A27;;;;;
GMC-4350;A28;;;;;
GMC-4350;A29;;;;;
GMC-4350;A30;;;;;
GMC-4350;A31;;;;;
GMC-4350;H21;;;;;
GMC-4350;H22;;;;;
GMC-4350;H23;;;;;
GMC-4350;H26;;;;;
GMC-4350;H27;;;;;
GMC-4350;H28;;;;;
GMC-4350;H29;;;;;
GMC-4350;H30;;;;;
GMC-4351;A26;A;P;1;09:30;12:20
GMC-4351;A26;A;P;4;08:30;10:20
GMC-4351;A25;A;P;1;09:30;12:20
GMC-4351;A25;A;P;4;08:30;10:20
GMC-4351;A24;A;P;1;09:30;12:20
GMC-4351;A24;A;P;4;08:30;10:20
GMC-4351;A20;;;;;
GMC-4351;A21;;;;;
GMC-4351;A22;;;;;
GMC-4351;A23;;;;;
GMC-4351;A27;;;;;
GMC-4351;A28;;;;;
GMC-4351;A29;;;;;
GMC-4351;A30;;;;;
GMC-4351;A31;;;;;
GML-1001;A26;A;P;2;08:30;10:20
GML-1001;A26;A;P;4;08:30;10:20
GML-1001;H26;;;;;
GML-1001;A25;A;P;2;08:30;10:20
GML-1001;A25;A;P;4;08:30;10:20
GML-1001;A20;;;;;
GML-1001;A21;;;;;
GML-1001;A22;;;;;
GML-1001;A23;;;;;
GML-1001;A24;;;;;
GML-1001;A27;;;;;
GML-1001;A28;;;;;
GML-1001;A29;;;;;
GML-1001;A30;;;;;
GML-1001;A31;;;;;
GML-1001;H21;;;;;
GML-1001;H22;;;;;
GML-1001;H23;;;;;
GML-1001;H24;;;;;
GML-1001;H25;;;;;
GML-1001;H27;;;;;
GML-1001;H28;;;;;
GML-1001;H29;;;;;
GML-1001;H30;;;;;
GML-1001;H31;;;;;
GML-2007;A26;A;P;2;08:30;10:20
GML-2007;A26;A;P;2;14:30;16:20
GML-2007;A26;A;P;3;13:30;16:20
GML-2007;A25;A;P;2;08:30;10:20
GML-2007;A25;A;P;2;14:30;16:20
GML-2007;A25;A;P;3;13:30;16:20
GML-2007;A24;A;P;2;08:30;10:20
GML-2007;A24;A;P;2;14:30;16:20
GML-2007;A24;A;P;3;13:30;16:20
GML-2007;A20;;;;;
GML-2007;A21;;;;;
GML-2007;A22;;;;;
GML-2007;A23;;;;;
GML-2007;A27;;;;;
GML-2007;A28;;;;;
GML-2007;A29;;;;;
GML-2007;A30;;;;;
GML-2007;A31;;;;;
GML-2251;H26;A;P;2;12:30;15:20
GML-2251;H26;A;P;4;13:30;16:20
GML-2251;H25;A;P;2;12:30;15:20
GML-2251;H25;A;P;4;13:30;16:20
GML-2251;H21;;;;;
GML-2251;H22;;;;;
GML-2251;H23;;;;;
GML-2251;H24;;;;;
GML-2251;H27;;;;;
GML-2251;H28;;;;;
GML-2251;H29;;;;;
GML-2251;H30;;;;;
GML-2251;H31;;;;;
GML-3000;A26;A;P;2;08:30;11:20
GML-3000;A25;A;P;2;08:30;11:20
GML-3000;A24;A;P;2;08:30;11:20
GML-3000;A20;;;;;
GML-3000;A21;;;;;
GML-3000;A22;;;;;
GML-3000;A23;;;;;
GML-3000;A27;;;;;
GML-3000;A28;;;;;
GML-3000;A29;;;;;
GML-3000;A30;;;;;
GML-3000;A31;;;;;
GML-4151;E26;A;P;4;10:30;12:20
GML-4151;E26;A;P;5;10:30;12:20
GML-4151;E25;A;P;4;10:30;12:20
GML-4151;E25;A;P;5;11:30;13:20
GML-4151;E21;;;;;
GML-4151;E22;;;;;
GML-4151;E23;;;;;
GML-4151;E24;;;;;
GML-4151;E27;;;;;
GML-4151;E28;;;;;
GML-4151;E29;;;;;
GML-4151;E30;;;;;
GML-4151;E31;;;;;
GMN-2900;H26;Z3;D;2;10:30;12:20
GMN-2900;H25;Z3;D;2;10:30;12:20
GMN-2900;H21;;;;;
GMN-2900;H22;;;;;
GMN-2900;H23;;;;;
GMN-2900;H24;;;;;
GMN-2900;H27;;;;;
GMN-2900;H28;;;;;
GMN-2900;H29;;;;;
GMN-2900;H30;;;;;
GMN-2900;H31;;;;;
GMN-2902;H26;Z3;D;2;10:30;12:20
GMN-2902;H25;Z3;D;2;10:30;12:20
GMN-2902;H21;;;;;
GMN-2902;H22;;;;;
GMN-2902;H23;;;;;
GMN-2902;H24;;;;;
GMN-2902;H27;;;;;
GMN-2902;H28;;;;;
GMN-2902;H29;;;;;
GMN-2902;H30;;;;;
GMN-2902;H31;;;;;
GSO-2105;H26;A;P;1;09:00;11:50
GSO-2105;H25;A;P;1;09:00;11:50
GSO-2105;H21;;;;;
GSO-2105;H22;;;;;
GSO-2105;H23;;;;;
GSO-2105;H24;;;;;
GSO-2105;H27;;;;;
GSO-2105;H28;;;;;
GSO-2105;H29;;;;;
GSO-2105;H30;;;;;
GSO-2105;H31;;;;;
GSO-3103;A26;H1;H;3;12:40;15:20
GSO-3103;A25;H1;H;3;12:40;15:20
